,diff_day,dt,fault_time,label,serial_number,smart_184_normalized,smart_187_normalized,smart_188_normalized,smart_190_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_197_normalized,smart_198_normalized,smart_1_normalized,smart_3_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized
2290,22.0,2018-01-22,2018-02-13,0,disk_134086,100.0,100.0,100.0,71.0,100.0,29.0,2.0,100.0,100.0,81.0,87.0,100.0,89.0,96.0
2291,21.0,2018-01-23,2018-02-13,0,disk_134086,100.0,100.0,100.0,71.0,100.0,29.0,2.0,100.0,100.0,81.0,87.0,100.0,89.0,96.0
2292,20.0,2018-01-24,2018-02-13,0,disk_134086,100.0,100.0,100.0,71.0,100.0,29.0,1.0,100.0,100.0,80.0,87.0,100.0,89.0,96.0
2293,19.0,2018-01-25,2018-02-13,0,disk_134086,100.0,100.0,100.0,71.0,100.0,29.0,2.0,100.0,100.0,78.0,87.0,100.0,89.0,96.0
2294,18.0,2018-01-26,2018-02-13,0,disk_134086,100.0,100.0,100.0,71.0,100.0,29.0,2.0,100.0,100.0,75.0,87.0,100.0,89.0,96.0
2295,17.0,2018-01-27,2018-02-13,0,disk_134086,100.0,100.0,100.0,71.0,100.0,29.0,1.0,100.0,100.0,84.0,87.0,100.0,89.0,96.0
2296,16.0,2018-01-28,2018-02-13,0,disk_134086,100.0,100.0,100.0,71.0,100.0,29.0,1.0,100.0,100.0,82.0,87.0,100.0,89.0,96.0
2297,15.0,2018-01-29,2018-02-13,0,disk_134086,100.0,100.0,100.0,71.0,100.0,29.0,1.0,100.0,100.0,80.0,87.0,100.0,89.0,96.0
2298,14.0,2018-01-30,2018-02-13,0,disk_134086,100.0,100.0,100.0,72.0,100.0,28.0,1.0,100.0,100.0,79.0,87.0,100.0,89.0,96.0
2299,13.0,2018-01-31,2018-02-13,0,disk_134086,100.0,100.0,100.0,71.0,100.0,29.0,2.0,100.0,100.0,76.0,87.0,100.0,89.0,96.0
2300,105.0,2018-01-01,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,10.0,100.0,100.0,84.0,87.0,100.0,93.0,97.0
2301,104.0,2018-01-02,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,11.0,100.0,100.0,82.0,87.0,100.0,93.0,97.0
2302,103.0,2018-01-03,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,10.0,100.0,100.0,74.0,87.0,100.0,93.0,97.0
2303,102.0,2018-01-04,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,9.0,100.0,100.0,79.0,87.0,100.0,93.0,97.0
2304,101.0,2018-01-05,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,9.0,100.0,100.0,82.0,87.0,100.0,93.0,97.0
2305,100.0,2018-01-06,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,10.0,100.0,100.0,84.0,87.0,100.0,93.0,97.0
2306,99.0,2018-01-07,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,8.0,100.0,100.0,83.0,87.0,100.0,93.0,97.0
2307,98.0,2018-01-08,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,9.0,100.0,100.0,83.0,87.0,100.0,93.0,97.0
2308,97.0,2018-01-09,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,10.0,100.0,100.0,83.0,87.0,100.0,93.0,97.0
2309,96.0,2018-01-10,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,100.0,100.0,100.0,100.0,87.0,100.0,93.0,96.0
2310,95.0,2018-01-11,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,9.0,100.0,100.0,79.0,87.0,100.0,93.0,96.0
2311,94.0,2018-01-12,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,10.0,100.0,100.0,83.0,87.0,100.0,93.0,96.0
2312,93.0,2018-01-13,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,9.0,100.0,100.0,79.0,87.0,100.0,93.0,96.0
2313,92.0,2018-01-14,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,10.0,100.0,100.0,79.0,87.0,100.0,93.0,96.0
2314,91.0,2018-01-15,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,10.0,100.0,100.0,79.0,87.0,100.0,93.0,96.0
2315,90.0,2018-01-16,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,10.0,100.0,100.0,79.0,87.0,100.0,93.0,96.0
2316,89.0,2018-01-17,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,11.0,100.0,100.0,81.0,87.0,100.0,93.0,96.0
2317,88.0,2018-01-18,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,11.0,100.0,100.0,82.0,87.0,100.0,93.0,96.0
2318,87.0,2018-01-19,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,12.0,100.0,100.0,72.0,87.0,100.0,93.0,96.0
2319,86.0,2018-01-20,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,11.0,100.0,100.0,80.0,87.0,100.0,93.0,96.0
2320,85.0,2018-01-21,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,11.0,100.0,100.0,83.0,87.0,100.0,93.0,96.0
2321,84.0,2018-01-22,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,11.0,100.0,100.0,73.0,87.0,100.0,93.0,96.0
2322,83.0,2018-01-23,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,10.0,100.0,100.0,77.0,87.0,100.0,93.0,96.0
2323,82.0,2018-01-24,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,13.0,100.0,100.0,83.0,87.0,100.0,93.0,96.0
2324,81.0,2018-01-25,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,14.0,100.0,100.0,80.0,87.0,100.0,93.0,96.0
2325,80.0,2018-01-26,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,15.0,100.0,100.0,79.0,87.0,100.0,93.0,96.0
2326,79.0,2018-01-27,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,15.0,100.0,100.0,84.0,87.0,100.0,93.0,96.0
2327,78.0,2018-01-28,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,13.0,100.0,100.0,79.0,87.0,100.0,93.0,96.0
2328,77.0,2018-01-29,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,14.0,100.0,100.0,83.0,87.0,100.0,93.0,96.0
2329,76.0,2018-01-30,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,14.0,100.0,100.0,79.0,87.0,100.0,93.0,96.0
2330,75.0,2018-01-31,2018-04-16,0,disk_134264,100.0,100.0,100.0,66.0,100.0,34.0,13.0,100.0,100.0,82.0,87.0,100.0,93.0,96.0
2331,177.0,2018-01-01,2018-06-27,0,disk_135732,100.0,100.0,100.0,67.0,100.0,33.0,6.0,100.0,100.0,75.0,85.0,100.0,89.0,97.0
2332,176.0,2018-01-02,2018-06-27,0,disk_135732,100.0,100.0,100.0,66.0,100.0,34.0,7.0,100.0,100.0,82.0,85.0,100.0,89.0,97.0
2333,175.0,2018-01-03,2018-06-27,0,disk_135732,100.0,100.0,100.0,66.0,100.0,34.0,6.0,100.0,100.0,79.0,85.0,100.0,89.0,97.0
2334,174.0,2018-01-04,2018-06-27,0,disk_135732,100.0,100.0,100.0,68.0,100.0,32.0,7.0,100.0,100.0,72.0,85.0,100.0,89.0,97.0
2335,173.0,2018-01-05,2018-06-27,0,disk_135732,100.0,100.0,100.0,66.0,100.0,34.0,7.0,100.0,100.0,81.0,85.0,100.0,89.0,97.0
2336,172.0,2018-01-06,2018-06-27,0,disk_135732,100.0,100.0,100.0,67.0,100.0,33.0,6.0,100.0,100.0,78.0,85.0,100.0,89.0,97.0
2337,171.0,2018-01-07,2018-06-27,0,disk_135732,100.0,100.0,100.0,66.0,100.0,34.0,7.0,100.0,100.0,75.0,85.0,100.0,89.0,97.0
2338,170.0,2018-01-08,2018-06-27,0,disk_135732,100.0,100.0,100.0,67.0,100.0,33.0,7.0,100.0,100.0,82.0,85.0,100.0,89.0,97.0
2339,169.0,2018-01-09,2018-06-27,0,disk_135732,100.0,100.0,100.0,66.0,100.0,34.0,5.0,100.0,100.0,74.0,85.0,100.0,89.0,97.0
2340,168.0,2018-01-10,2018-06-27,0,disk_135732,100.0,100.0,100.0,66.0,100.0,34.0,6.0,100.0,100.0,81.0,85.0,100.0,90.0,97.0
2341,167.0,2018-01-11,2018-06-27,0,disk_135732,100.0,100.0,100.0,66.0,100.0,34.0,6.0,100.0,100.0,76.0,85.0,100.0,90.0,97.0
2342,166.0,2018-01-12,2018-06-27,0,disk_135732,100.0,100.0,100.0,67.0,100.0,33.0,8.0,100.0,100.0,84.0,85.0,100.0,90.0,97.0
2343,165.0,2018-01-13,2018-06-27,0,disk_135732,100.0,100.0,100.0,66.0,100.0,34.0,7.0,100.0,100.0,83.0,85.0,100.0,90.0,97.0
2344,164.0,2018-01-14,2018-06-27,0,disk_135732,100.0,100.0,100.0,66.0,100.0,34.0,6.0,100.0,100.0,80.0,85.0,100.0,90.0,97.0
2345,163.0,2018-01-15,2018-06-27,0,disk_135732,100.0,100.0,100.0,67.0,100.0,33.0,7.0,100.0,100.0,82.0,85.0,100.0,90.0,97.0
2346,162.0,2018-01-16,2018-06-27,0,disk_135732,100.0,100.0,100.0,66.0,100.0,34.0,6.0,100.0,100.0,78.0,85.0,100.0,90.0,97.0
2347,161.0,2018-01-17,2018-06-27,0,disk_135732,100.0,100.0,100.0,65.0,100.0,35.0,7.0,100.0,100.0,79.0,85.0,100.0,90.0,97.0
2348,160.0,2018-01-18,2018-06-27,0,disk_135732,100.0,100.0,100.0,66.0,100.0,34.0,100.0,100.0,100.0,100.0,85.0,100.0,90.0,97.0
2349,159.0,2018-01-19,2018-06-27,0,disk_135732,100.0,100.0,100.0,66.0,100.0,34.0,7.0,100.0,100.0,83.0,85.0,100.0,90.0,97.0
2350,158.0,2018-01-20,2018-06-27,0,disk_135732,100.0,100.0,100.0,66.0,100.0,34.0,8.0,100.0,100.0,83.0,85.0,100.0,90.0,97.0
2351,157.0,2018-01-21,2018-06-27,0,disk_135732,100.0,100.0,100.0,66.0,100.0,34.0,8.0,100.0,100.0,83.0,85.0,100.0,90.0,97.0
2352,156.0,2018-01-22,2018-06-27,0,disk_135732,100.0,100.0,100.0,66.0,100.0,34.0,7.0,100.0,100.0,81.0,85.0,100.0,90.0,97.0
2353,155.0,2018-01-23,2018-06-27,0,disk_135732,100.0,100.0,100.0,66.0,100.0,34.0,6.0,100.0,100.0,79.0,85.0,100.0,90.0,97.0
2354,154.0,2018-01-24,2018-06-27,0,disk_135732,100.0,100.0,100.0,67.0,100.0,33.0,7.0,100.0,100.0,80.0,85.0,100.0,90.0,96.0
2355,153.0,2018-01-25,2018-06-27,0,disk_135732,100.0,100.0,100.0,66.0,100.0,34.0,7.0,100.0,100.0,80.0,85.0,100.0,90.0,96.0
2356,152.0,2018-01-26,2018-06-27,0,disk_135732,100.0,100.0,100.0,67.0,100.0,33.0,7.0,100.0,100.0,83.0,85.0,100.0,90.0,96.0
2357,151.0,2018-01-27,2018-06-27,0,disk_135732,100.0,100.0,100.0,66.0,100.0,34.0,7.0,100.0,100.0,82.0,85.0,100.0,90.0,96.0
2358,150.0,2018-01-28,2018-06-27,0,disk_135732,100.0,100.0,100.0,67.0,100.0,33.0,7.0,100.0,100.0,77.0,85.0,100.0,90.0,96.0
2359,149.0,2018-01-29,2018-06-27,0,disk_135732,100.0,100.0,100.0,66.0,100.0,34.0,7.0,100.0,100.0,83.0,85.0,100.0,90.0,96.0
2360,148.0,2018-01-30,2018-06-27,0,disk_135732,100.0,100.0,100.0,67.0,100.0,33.0,8.0,100.0,100.0,82.0,85.0,100.0,90.0,96.0
2361,147.0,2018-01-31,2018-06-27,0,disk_135732,100.0,100.0,100.0,67.0,100.0,33.0,7.0,100.0,100.0,75.0,85.0,100.0,90.0,96.0
2362,22.0,2018-01-01,2018-01-23,0,disk_136614,100.0,100.0,100.0,76.0,84.0,24.0,6.0,100.0,100.0,83.0,87.0,100.0,81.0,97.0
2363,21.0,2018-01-02,2018-01-23,0,disk_136614,100.0,100.0,100.0,76.0,84.0,24.0,6.0,100.0,100.0,83.0,87.0,100.0,81.0,97.0
2364,20.0,2018-01-03,2018-01-23,0,disk_136614,100.0,100.0,100.0,76.0,84.0,24.0,6.0,100.0,100.0,83.0,87.0,100.0,81.0,97.0
2365,19.0,2018-01-04,2018-01-23,0,disk_136614,100.0,100.0,100.0,76.0,84.0,24.0,6.0,100.0,100.0,83.0,87.0,100.0,81.0,97.0
2366,18.0,2018-01-05,2018-01-23,0,disk_136614,100.0,100.0,100.0,76.0,84.0,24.0,6.0,100.0,100.0,83.0,87.0,100.0,81.0,97.0
2367,17.0,2018-01-06,2018-01-23,0,disk_136614,100.0,100.0,100.0,73.0,84.0,27.0,6.0,100.0,100.0,83.0,87.0,100.0,81.0,97.0
2368,16.0,2018-01-07,2018-01-23,0,disk_136614,100.0,100.0,100.0,76.0,84.0,24.0,6.0,100.0,100.0,75.0,87.0,100.0,81.0,97.0
2369,15.0,2018-01-08,2018-01-23,0,disk_136614,100.0,100.0,100.0,76.0,84.0,24.0,6.0,100.0,100.0,75.0,87.0,100.0,81.0,97.0
2370,14.0,2018-01-09,2018-01-23,0,disk_136614,100.0,100.0,100.0,76.0,83.0,24.0,6.0,100.0,100.0,75.0,87.0,100.0,81.0,97.0
2371,13.0,2018-01-10,2018-01-23,0,disk_136614,100.0,100.0,100.0,76.0,83.0,24.0,6.0,100.0,100.0,75.0,87.0,100.0,81.0,97.0
2372,12.0,2018-01-11,2018-01-23,0,disk_136614,100.0,100.0,100.0,76.0,83.0,24.0,8.0,100.0,100.0,78.0,87.0,100.0,81.0,97.0
2373,11.0,2018-01-12,2018-01-23,0,disk_136614,100.0,100.0,100.0,76.0,83.0,24.0,8.0,100.0,100.0,78.0,87.0,100.0,82.0,97.0
2374,10.0,2018-01-13,2018-01-23,0,disk_136614,100.0,100.0,100.0,73.0,83.0,27.0,5.0,100.0,100.0,73.0,87.0,100.0,82.0,97.0
2375,9.0,2018-01-14,2018-01-23,0,disk_136614,100.0,100.0,100.0,75.0,83.0,25.0,5.0,100.0,100.0,77.0,87.0,100.0,82.0,97.0
2376,8.0,2018-01-15,2018-01-23,0,disk_136614,100.0,100.0,100.0,75.0,83.0,25.0,5.0,100.0,100.0,77.0,87.0,100.0,82.0,97.0
2377,7.0,2018-01-16,2018-01-23,0,disk_136614,100.0,100.0,100.0,75.0,83.0,25.0,5.0,100.0,100.0,77.0,87.0,100.0,83.0,96.0
2378,6.0,2018-01-17,2018-01-23,0,disk_136614,100.0,100.0,100.0,76.0,83.0,24.0,6.0,100.0,100.0,78.0,87.0,100.0,83.0,96.0
2379,5.0,2018-01-18,2018-01-23,0,disk_136614,100.0,100.0,100.0,76.0,83.0,24.0,6.0,100.0,100.0,78.0,87.0,100.0,83.0,96.0
2380,4.0,2018-01-19,2018-01-23,0,disk_136614,100.0,100.0,100.0,75.0,83.0,25.0,6.0,100.0,100.0,78.0,87.0,100.0,83.0,96.0
2381,3.0,2018-01-20,2018-01-23,0,disk_136614,100.0,100.0,100.0,73.0,82.0,27.0,5.0,100.0,100.0,69.0,87.0,100.0,83.0,96.0
2382,2.0,2018-01-21,2018-01-23,0,disk_136614,100.0,100.0,100.0,76.0,82.0,24.0,6.0,100.0,100.0,68.0,87.0,100.0,83.0,96.0
2383,1.0,2018-01-22,2018-01-23,0,disk_136614,100.0,100.0,100.0,75.0,82.0,25.0,6.0,100.0,100.0,68.0,87.0,100.0,83.0,96.0
2384,0.0,2018-01-23,2018-01-23,1,disk_136614,97.0,100.0,100.0,75.0,82.0,25.0,6.0,100.0,100.0,69.0,87.0,100.0,83.0,96.0
2385,-1.0,2018-01-24,2018-01-23,0,disk_136614,97.0,100.0,100.0,76.0,82.0,24.0,6.0,100.0,100.0,69.0,87.0,100.0,83.0,96.0
2386,119.0,2018-01-01,2018-04-30,0,disk_137254,100.0,100.0,100.0,61.0,100.0,39.0,10.0,100.0,100.0,84.0,85.0,100.0,87.0,96.0
2387,118.0,2018-01-02,2018-04-30,0,disk_137254,100.0,100.0,100.0,60.0,100.0,40.0,8.0,100.0,100.0,80.0,85.0,100.0,87.0,96.0
2388,117.0,2018-01-03,2018-04-30,0,disk_137254,100.0,100.0,100.0,60.0,100.0,40.0,9.0,100.0,100.0,84.0,85.0,100.0,87.0,96.0
2389,116.0,2018-01-04,2018-04-30,0,disk_137254,100.0,100.0,100.0,60.0,100.0,40.0,7.0,100.0,100.0,82.0,85.0,100.0,87.0,96.0
2390,115.0,2018-01-05,2018-04-30,0,disk_137254,100.0,100.0,100.0,62.0,100.0,38.0,8.0,100.0,100.0,83.0,85.0,100.0,87.0,96.0
2391,114.0,2018-01-06,2018-04-30,0,disk_137254,100.0,100.0,100.0,64.0,100.0,36.0,9.0,100.0,100.0,74.0,85.0,100.0,87.0,96.0
2392,113.0,2018-01-07,2018-04-30,0,disk_137254,100.0,100.0,100.0,64.0,100.0,36.0,9.0,100.0,100.0,82.0,85.0,100.0,87.0,96.0
2393,112.0,2018-01-08,2018-04-30,0,disk_137254,100.0,100.0,100.0,64.0,100.0,36.0,8.0,100.0,100.0,77.0,85.0,100.0,87.0,96.0
2394,111.0,2018-01-09,2018-04-30,0,disk_137254,100.0,100.0,100.0,66.0,100.0,34.0,10.0,100.0,100.0,70.0,85.0,100.0,87.0,96.0
2395,110.0,2018-01-10,2018-04-30,0,disk_137254,100.0,100.0,100.0,64.0,100.0,36.0,9.0,100.0,100.0,83.0,85.0,100.0,87.0,96.0
2396,109.0,2018-01-11,2018-04-30,0,disk_137254,100.0,100.0,100.0,65.0,100.0,35.0,9.0,100.0,100.0,74.0,85.0,100.0,88.0,96.0
2397,108.0,2018-01-12,2018-04-30,0,disk_137254,100.0,100.0,100.0,65.0,100.0,35.0,10.0,100.0,100.0,84.0,85.0,100.0,88.0,96.0
2398,107.0,2018-01-13,2018-04-30,0,disk_137254,100.0,100.0,100.0,65.0,100.0,35.0,10.0,100.0,100.0,84.0,85.0,100.0,88.0,96.0
2399,106.0,2018-01-14,2018-04-30,0,disk_137254,100.0,100.0,100.0,65.0,100.0,35.0,9.0,100.0,100.0,83.0,85.0,100.0,88.0,96.0
2400,105.0,2018-01-15,2018-04-30,0,disk_137254,100.0,100.0,100.0,67.0,100.0,33.0,8.0,100.0,100.0,83.0,85.0,100.0,88.0,96.0
2401,104.0,2018-01-16,2018-04-30,0,disk_137254,100.0,100.0,100.0,67.0,100.0,33.0,8.0,100.0,100.0,83.0,85.0,100.0,88.0,96.0
2402,103.0,2018-01-17,2018-04-30,0,disk_137254,100.0,100.0,100.0,67.0,100.0,33.0,10.0,100.0,100.0,83.0,85.0,100.0,88.0,96.0
2403,102.0,2018-01-18,2018-04-30,0,disk_137254,100.0,100.0,100.0,67.0,100.0,33.0,9.0,100.0,100.0,83.0,85.0,100.0,88.0,96.0
2404,101.0,2018-01-19,2018-04-30,0,disk_137254,100.0,100.0,100.0,67.0,100.0,33.0,8.0,100.0,100.0,75.0,85.0,100.0,88.0,96.0
2405,100.0,2018-01-20,2018-04-30,0,disk_137254,100.0,100.0,100.0,66.0,100.0,34.0,10.0,100.0,100.0,80.0,85.0,100.0,88.0,96.0
2406,99.0,2018-01-21,2018-04-30,0,disk_137254,100.0,100.0,100.0,66.0,100.0,34.0,100.0,100.0,100.0,100.0,85.0,100.0,88.0,96.0
2407,98.0,2018-01-22,2018-04-30,0,disk_137254,100.0,100.0,100.0,67.0,100.0,33.0,8.0,100.0,100.0,77.0,85.0,100.0,88.0,96.0
2408,97.0,2018-01-23,2018-04-30,0,disk_137254,100.0,100.0,100.0,67.0,100.0,33.0,9.0,100.0,100.0,82.0,85.0,100.0,88.0,96.0
2409,96.0,2018-01-24,2018-04-30,0,disk_137254,100.0,100.0,100.0,68.0,100.0,32.0,8.0,100.0,100.0,79.0,85.0,100.0,88.0,96.0
2410,95.0,2018-01-25,2018-04-30,0,disk_137254,100.0,100.0,100.0,68.0,100.0,32.0,10.0,100.0,100.0,83.0,85.0,100.0,88.0,96.0
2411,94.0,2018-01-26,2018-04-30,0,disk_137254,100.0,100.0,100.0,68.0,100.0,32.0,10.0,100.0,100.0,79.0,85.0,100.0,88.0,96.0
2412,93.0,2018-01-27,2018-04-30,0,disk_137254,100.0,100.0,100.0,68.0,100.0,32.0,10.0,100.0,100.0,82.0,85.0,100.0,88.0,95.0
2413,92.0,2018-01-28,2018-04-30,0,disk_137254,100.0,100.0,100.0,68.0,100.0,32.0,10.0,100.0,100.0,79.0,85.0,100.0,88.0,95.0
2414,91.0,2018-01-29,2018-04-30,0,disk_137254,100.0,100.0,100.0,68.0,100.0,32.0,100.0,100.0,100.0,100.0,85.0,100.0,88.0,95.0
2415,90.0,2018-01-30,2018-04-30,0,disk_137254,100.0,100.0,100.0,68.0,100.0,32.0,9.0,100.0,100.0,81.0,85.0,100.0,88.0,95.0
2416,89.0,2018-01-31,2018-04-30,0,disk_137254,100.0,100.0,100.0,68.0,100.0,32.0,10.0,100.0,100.0,77.0,85.0,100.0,88.0,95.0
2417,39.0,2018-01-01,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,81.0,87.0,100.0,91.0,97.0
2418,38.0,2018-01-02,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,7.0,100.0,100.0,78.0,87.0,100.0,91.0,97.0
2419,37.0,2018-01-03,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,76.0,87.0,100.0,91.0,97.0
2420,36.0,2018-01-04,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,7.0,100.0,100.0,76.0,87.0,100.0,91.0,97.0
2421,35.0,2018-01-05,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,82.0,87.0,100.0,91.0,97.0
2422,34.0,2018-01-06,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,7.0,100.0,100.0,83.0,87.0,100.0,91.0,97.0
2423,33.0,2018-01-07,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,80.0,87.0,100.0,91.0,97.0
2424,32.0,2018-01-08,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,81.0,87.0,100.0,91.0,96.0
2425,31.0,2018-01-09,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,76.0,87.0,100.0,91.0,96.0
2426,30.0,2018-01-10,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,76.0,87.0,100.0,92.0,96.0
2427,29.0,2018-01-11,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,7.0,100.0,100.0,77.0,87.0,100.0,92.0,96.0
2428,28.0,2018-01-12,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,7.0,100.0,100.0,79.0,87.0,100.0,92.0,96.0
2429,27.0,2018-01-13,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,81.0,87.0,100.0,92.0,96.0
2430,26.0,2018-01-14,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,80.0,87.0,100.0,92.0,96.0
2431,25.0,2018-01-15,2018-02-09,0,disk_137521,100.0,100.0,100.0,68.0,100.0,32.0,6.0,100.0,100.0,78.0,87.0,100.0,92.0,96.0
2432,24.0,2018-01-16,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,7.0,100.0,100.0,80.0,87.0,100.0,92.0,96.0
2433,23.0,2018-01-17,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,80.0,87.0,100.0,92.0,96.0
2434,22.0,2018-01-18,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,80.0,87.0,100.0,92.0,96.0
2435,21.0,2018-01-19,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,83.0,87.0,100.0,92.0,96.0
2436,20.0,2018-01-20,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,84.0,87.0,100.0,92.0,96.0
2437,19.0,2018-01-21,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,7.0,100.0,100.0,84.0,87.0,100.0,92.0,96.0
2438,18.0,2018-01-22,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,83.0,87.0,100.0,92.0,96.0
2439,17.0,2018-01-23,2018-02-09,0,disk_137521,100.0,100.0,100.0,67.0,100.0,33.0,6.0,100.0,100.0,78.0,87.0,100.0,92.0,96.0
2440,16.0,2018-01-24,2018-02-09,0,disk_137521,100.0,100.0,100.0,68.0,100.0,32.0,6.0,100.0,100.0,82.0,87.0,100.0,92.0,96.0
2441,15.0,2018-01-25,2018-02-09,0,disk_137521,100.0,100.0,100.0,68.0,100.0,32.0,6.0,100.0,100.0,71.0,87.0,100.0,92.0,96.0
2442,14.0,2018-01-26,2018-02-09,0,disk_137521,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,77.0,87.0,100.0,92.0,96.0
2443,13.0,2018-01-27,2018-02-09,0,disk_137521,100.0,100.0,100.0,68.0,100.0,32.0,6.0,100.0,100.0,80.0,87.0,100.0,92.0,96.0
2444,12.0,2018-01-28,2018-02-09,0,disk_137521,100.0,100.0,100.0,67.0,100.0,33.0,6.0,100.0,100.0,80.0,87.0,100.0,92.0,96.0
2445,11.0,2018-01-29,2018-02-09,0,disk_137521,100.0,100.0,100.0,68.0,100.0,32.0,7.0,100.0,100.0,80.0,87.0,100.0,92.0,96.0
2446,10.0,2018-01-30,2018-02-09,0,disk_137521,100.0,100.0,100.0,67.0,100.0,33.0,6.0,100.0,100.0,82.0,87.0,100.0,92.0,96.0
2447,9.0,2018-01-31,2018-02-09,0,disk_137521,100.0,100.0,100.0,67.0,100.0,33.0,6.0,100.0,100.0,83.0,87.0,100.0,92.0,96.0
2448,166.0,2018-01-01,2018-06-16,0,disk_137755,100.0,100.0,100.0,71.0,100.0,29.0,2.0,100.0,100.0,74.0,87.0,100.0,88.0,97.0
2449,165.0,2018-01-02,2018-06-16,0,disk_137755,100.0,100.0,100.0,71.0,100.0,29.0,2.0,100.0,100.0,83.0,87.0,100.0,88.0,97.0
2450,164.0,2018-01-03,2018-06-16,0,disk_137755,100.0,100.0,100.0,71.0,100.0,29.0,2.0,100.0,100.0,82.0,87.0,100.0,88.0,97.0
2451,162.0,2018-01-05,2018-06-16,0,disk_137755,100.0,100.0,100.0,71.0,100.0,29.0,2.0,100.0,100.0,77.0,87.0,100.0,89.0,97.0
