,diff_day,dt,fault_time,label,serial_number,smart_184_normalized,smart_187_normalized,smart_188_normalized,smart_190_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_197_normalized,smart_198_normalized,smart_1_normalized,smart_3_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized
6687,96.0,2018-02-21,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,5.0,100.0,100.0,75.0,86.0,100.0,90.0,96.0
6688,95.0,2018-02-22,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,4.0,100.0,100.0,82.0,86.0,100.0,90.0,96.0
6689,94.0,2018-02-23,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,4.0,100.0,100.0,76.0,86.0,100.0,90.0,96.0
6690,93.0,2018-02-24,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,3.0,100.0,100.0,83.0,86.0,100.0,90.0,96.0
6691,92.0,2018-02-25,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,3.0,100.0,100.0,80.0,86.0,100.0,90.0,96.0
6692,91.0,2018-02-26,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,84.0,86.0,100.0,90.0,96.0
6693,90.0,2018-02-27,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,81.0,86.0,100.0,90.0,96.0
6694,89.0,2018-02-28,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,3.0,100.0,100.0,73.0,86.0,100.0,90.0,96.0
6695,88.0,2018-03-01,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,82.0,86.0,100.0,90.0,96.0
6696,87.0,2018-03-02,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,3.0,100.0,100.0,79.0,86.0,100.0,90.0,96.0
6697,86.0,2018-03-03,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,83.0,86.0,100.0,90.0,96.0
6698,85.0,2018-03-04,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,1.0,100.0,100.0,80.0,86.0,100.0,90.0,96.0
6699,84.0,2018-03-05,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,3.0,100.0,100.0,72.0,86.0,100.0,90.0,96.0
6700,83.0,2018-03-06,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,1.0,100.0,100.0,82.0,86.0,100.0,90.0,96.0
6701,82.0,2018-03-07,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,1.0,100.0,100.0,80.0,86.0,100.0,90.0,96.0
6702,81.0,2018-03-08,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,76.0,86.0,100.0,90.0,96.0
6703,80.0,2018-03-09,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,84.0,86.0,100.0,90.0,96.0
6704,79.0,2018-03-10,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,83.0,86.0,100.0,90.0,96.0
6705,78.0,2018-03-11,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,80.0,86.0,100.0,90.0,96.0
6706,77.0,2018-03-12,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,3.0,100.0,100.0,71.0,86.0,100.0,90.0,96.0
6707,76.0,2018-03-13,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,83.0,86.0,100.0,90.0,96.0
6708,75.0,2018-03-14,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,80.0,86.0,100.0,90.0,96.0
6709,74.0,2018-03-15,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,4.0,100.0,100.0,75.0,86.0,100.0,90.0,96.0
6710,73.0,2018-03-16,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,82.0,86.0,100.0,90.0,96.0
6711,72.0,2018-03-17,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,3.0,100.0,100.0,77.0,86.0,100.0,90.0,95.0
6712,71.0,2018-03-18,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,83.0,86.0,100.0,90.0,95.0
6713,70.0,2018-03-19,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,3.0,100.0,100.0,79.0,86.0,100.0,90.0,95.0
6714,69.0,2018-03-20,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,84.0,86.0,100.0,90.0,95.0
6715,68.0,2018-03-21,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,82.0,86.0,100.0,90.0,95.0
6716,67.0,2018-03-22,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,80.0,86.0,100.0,91.0,95.0
6717,66.0,2018-03-23,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,75.0,86.0,100.0,91.0,95.0
6718,65.0,2018-03-24,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,3.0,100.0,100.0,67.0,86.0,100.0,91.0,95.0
6719,64.0,2018-03-25,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,82.0,86.0,100.0,91.0,95.0
6720,63.0,2018-03-26,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,3.0,100.0,100.0,78.0,86.0,100.0,91.0,95.0
6721,62.0,2018-03-27,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,84.0,86.0,100.0,91.0,95.0
6722,61.0,2018-03-28,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,82.0,86.0,100.0,91.0,95.0
6723,60.0,2018-03-29,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,79.0,86.0,100.0,91.0,95.0
6724,59.0,2018-03-30,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,2.0,100.0,100.0,84.0,86.0,100.0,91.0,95.0
6725,58.0,2018-03-31,2018-05-28,0,disk_139317,100.0,100.0,100.0,70.0,100.0,30.0,1.0,100.0,100.0,81.0,86.0,100.0,91.0,95.0
6726,10.0,2018-01-01,2018-01-11,0,disk_139371,100.0,100.0,100.0,72.0,100.0,28.0,16.0,100.0,100.0,70.0,87.0,100.0,89.0,97.0
6727,9.0,2018-01-02,2018-01-11,0,disk_139371,100.0,100.0,100.0,72.0,100.0,28.0,17.0,100.0,100.0,66.0,87.0,100.0,89.0,97.0
6728,8.0,2018-01-03,2018-01-11,0,disk_139371,100.0,100.0,100.0,72.0,100.0,28.0,20.0,100.0,100.0,80.0,87.0,100.0,89.0,97.0
6729,7.0,2018-01-04,2018-01-11,0,disk_139371,100.0,100.0,100.0,72.0,100.0,28.0,8.0,100.0,100.0,82.0,87.0,100.0,90.0,97.0
6730,6.0,2018-01-05,2018-01-11,0,disk_139371,100.0,100.0,100.0,72.0,100.0,28.0,11.0,100.0,100.0,83.0,87.0,100.0,90.0,97.0
6731,5.0,2018-01-06,2018-01-11,0,disk_139371,100.0,100.0,100.0,72.0,100.0,28.0,8.0,100.0,100.0,80.0,87.0,100.0,90.0,97.0
6732,4.0,2018-01-07,2018-01-11,0,disk_139371,100.0,100.0,100.0,72.0,100.0,28.0,9.0,100.0,100.0,83.0,87.0,100.0,90.0,97.0
6733,3.0,2018-01-08,2018-01-11,0,disk_139371,100.0,100.0,100.0,72.0,100.0,28.0,18.0,100.0,100.0,82.0,87.0,100.0,90.0,97.0
6734,2.0,2018-01-09,2018-01-11,0,disk_139371,100.0,100.0,100.0,72.0,100.0,28.0,17.0,100.0,100.0,79.0,87.0,100.0,90.0,97.0
6735,1.0,2018-01-10,2018-01-11,0,disk_139371,100.0,100.0,100.0,72.0,100.0,28.0,18.0,100.0,100.0,72.0,87.0,100.0,90.0,97.0
6736,0.0,2018-01-11,2018-01-11,1,disk_139371,100.0,100.0,100.0,72.0,100.0,28.0,17.0,100.0,100.0,83.0,87.0,100.0,90.0,97.0
6737,-1.0,2018-01-12,2018-01-11,0,disk_139371,100.0,100.0,100.0,73.0,100.0,27.0,16.0,100.0,100.0,75.0,87.0,100.0,90.0,97.0
6738,30.0,2018-01-01,2018-01-31,0,disk_140241,100.0,100.0,100.0,68.0,100.0,32.0,10.0,100.0,100.0,84.0,86.0,100.0,85.0,97.0
6739,29.0,2018-01-02,2018-01-31,0,disk_140241,100.0,100.0,100.0,68.0,100.0,32.0,100.0,100.0,100.0,100.0,86.0,100.0,86.0,97.0
6740,28.0,2018-01-03,2018-01-31,0,disk_140241,100.0,100.0,100.0,68.0,100.0,32.0,9.0,100.0,100.0,75.0,86.0,100.0,86.0,97.0
6741,27.0,2018-01-04,2018-01-31,0,disk_140241,100.0,100.0,100.0,68.0,100.0,32.0,8.0,100.0,100.0,76.0,86.0,100.0,86.0,97.0
6742,26.0,2018-01-05,2018-01-31,0,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,8.0,100.0,100.0,76.0,86.0,100.0,86.0,97.0
6743,25.0,2018-01-06,2018-01-31,0,disk_140241,100.0,100.0,100.0,68.0,100.0,32.0,10.0,100.0,100.0,82.0,86.0,100.0,86.0,97.0
6744,24.0,2018-01-07,2018-01-31,0,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,10.0,100.0,100.0,83.0,86.0,100.0,86.0,97.0
6745,23.0,2018-01-08,2018-01-31,0,disk_140241,100.0,100.0,100.0,68.0,100.0,32.0,10.0,100.0,100.0,84.0,86.0,100.0,86.0,97.0
6746,22.0,2018-01-09,2018-01-31,0,disk_140241,100.0,100.0,100.0,68.0,100.0,32.0,9.0,100.0,100.0,77.0,86.0,100.0,86.0,97.0
6747,21.0,2018-01-10,2018-01-31,0,disk_140241,100.0,100.0,100.0,68.0,100.0,32.0,12.0,100.0,100.0,84.0,86.0,100.0,86.0,97.0
6748,20.0,2018-01-11,2018-01-31,0,disk_140241,100.0,100.0,100.0,68.0,100.0,32.0,10.0,100.0,100.0,67.0,86.0,100.0,86.0,97.0
6749,19.0,2018-01-12,2018-01-31,0,disk_140241,100.0,100.0,100.0,68.0,100.0,32.0,11.0,100.0,100.0,79.0,86.0,100.0,86.0,97.0
6750,18.0,2018-01-13,2018-01-31,0,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,11.0,100.0,100.0,82.0,86.0,100.0,86.0,97.0
6751,17.0,2018-01-14,2018-01-31,0,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,10.0,100.0,100.0,79.0,86.0,100.0,86.0,97.0
6752,16.0,2018-01-15,2018-01-31,0,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,10.0,100.0,100.0,83.0,86.0,100.0,86.0,97.0
6753,15.0,2018-01-16,2018-01-31,0,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,10.0,100.0,100.0,81.0,86.0,100.0,86.0,97.0
6754,14.0,2018-01-17,2018-01-31,0,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,12.0,100.0,100.0,81.0,86.0,100.0,86.0,97.0
6755,13.0,2018-01-18,2018-01-31,0,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,10.0,100.0,100.0,80.0,86.0,100.0,86.0,97.0
6756,12.0,2018-01-19,2018-01-31,0,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,11.0,100.0,100.0,80.0,86.0,100.0,86.0,97.0
6757,11.0,2018-01-20,2018-01-31,0,disk_140241,100.0,100.0,100.0,66.0,100.0,34.0,10.0,100.0,100.0,71.0,86.0,100.0,86.0,97.0
6758,10.0,2018-01-21,2018-01-31,0,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,9.0,100.0,100.0,80.0,86.0,100.0,86.0,97.0
6759,9.0,2018-01-22,2018-01-31,0,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,11.0,100.0,100.0,81.0,86.0,100.0,86.0,97.0
6760,8.0,2018-01-23,2018-01-31,0,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,11.0,100.0,100.0,83.0,86.0,100.0,86.0,97.0
6761,7.0,2018-01-24,2018-01-31,0,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,5.0,100.0,100.0,76.0,86.0,100.0,86.0,97.0
6762,6.0,2018-01-25,2018-01-31,0,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,12.0,100.0,100.0,82.0,86.0,100.0,86.0,97.0
6763,5.0,2018-01-26,2018-01-31,0,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,11.0,100.0,100.0,84.0,86.0,100.0,86.0,96.0
6764,4.0,2018-01-27,2018-01-31,0,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,10.0,100.0,100.0,83.0,86.0,100.0,87.0,96.0
6765,3.0,2018-01-28,2018-01-31,0,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,11.0,100.0,100.0,83.0,86.0,100.0,87.0,96.0
6766,2.0,2018-01-29,2018-01-31,0,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,11.0,100.0,100.0,83.0,86.0,100.0,87.0,96.0
6767,1.0,2018-01-30,2018-01-31,0,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,10.0,100.0,100.0,82.0,86.0,100.0,87.0,96.0
6768,0.0,2018-01-31,2018-01-31,1,disk_140241,100.0,100.0,100.0,67.0,100.0,33.0,9.0,100.0,100.0,83.0,86.0,100.0,87.0,96.0
6769,-1.0,2018-02-01,2018-01-31,0,disk_140241,100.0,100.0,100.0,69.0,100.0,31.0,10.0,100.0,100.0,84.0,88.0,100.0,87.0,96.0
6770,6.0,2018-03-27,2018-04-02,0,disk_14033,100.0,100.0,100.0,71.0,100.0,29.0,20.0,100.0,100.0,83.0,87.0,100.0,65.0,100.0
6771,5.0,2018-03-28,2018-04-02,0,disk_14033,100.0,100.0,100.0,69.0,100.0,31.0,5.0,100.0,100.0,83.0,87.0,100.0,68.0,100.0
6772,4.0,2018-03-29,2018-04-02,0,disk_14033,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,82.0,87.0,100.0,71.0,100.0
6773,3.0,2018-03-30,2018-04-02,0,disk_14033,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,83.0,87.0,100.0,73.0,100.0
6774,58.0,2018-03-27,2018-05-24,0,disk_14063,100.0,100.0,100.0,69.0,100.0,31.0,20.0,100.0,100.0,83.0,86.0,100.0,68.0,100.0
6775,57.0,2018-03-28,2018-05-24,0,disk_14063,100.0,100.0,100.0,69.0,100.0,31.0,5.0,100.0,100.0,77.0,86.0,100.0,70.0,100.0
6776,56.0,2018-03-29,2018-05-24,0,disk_14063,100.0,100.0,100.0,69.0,100.0,31.0,5.0,100.0,100.0,74.0,86.0,100.0,72.0,100.0
6777,55.0,2018-03-30,2018-05-24,0,disk_14063,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,76.0,86.0,100.0,74.0,100.0
6778,54.0,2018-03-31,2018-05-24,0,disk_14063,100.0,100.0,100.0,69.0,100.0,31.0,6.0,100.0,100.0,75.0,86.0,100.0,75.0,100.0
6779,93.0,2018-03-27,2018-06-28,0,disk_14096,100.0,100.0,100.0,69.0,100.0,31.0,20.0,100.0,100.0,83.0,86.0,100.0,65.0,100.0
6780,92.0,2018-03-28,2018-06-28,0,disk_14096,100.0,100.0,100.0,66.0,100.0,34.0,6.0,100.0,100.0,82.0,86.0,100.0,69.0,100.0
6781,90.0,2018-03-30,2018-06-28,0,disk_14096,100.0,100.0,100.0,66.0,100.0,34.0,6.0,100.0,100.0,78.0,86.0,100.0,74.0,100.0
6782,89.0,2018-03-31,2018-06-28,0,disk_14096,100.0,100.0,100.0,66.0,100.0,34.0,5.0,100.0,100.0,82.0,86.0,100.0,75.0,100.0
6783,60.0,2018-01-01,2018-03-02,0,disk_141029,100.0,100.0,100.0,62.0,100.0,38.0,12.0,100.0,100.0,78.0,86.0,100.0,88.0,97.0
6784,59.0,2018-01-02,2018-03-02,0,disk_141029,100.0,100.0,100.0,62.0,100.0,38.0,12.0,100.0,100.0,80.0,86.0,100.0,88.0,97.0
6785,58.0,2018-01-03,2018-03-02,0,disk_141029,100.0,100.0,100.0,62.0,100.0,38.0,13.0,100.0,100.0,82.0,86.0,100.0,88.0,97.0
6786,57.0,2018-01-04,2018-03-02,0,disk_141029,100.0,100.0,100.0,62.0,100.0,38.0,11.0,100.0,100.0,83.0,86.0,100.0,88.0,97.0
6787,56.0,2018-01-05,2018-03-02,0,disk_141029,100.0,100.0,100.0,62.0,100.0,38.0,12.0,100.0,100.0,69.0,86.0,100.0,88.0,97.0
6788,55.0,2018-01-06,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,11.0,100.0,100.0,75.0,86.0,100.0,88.0,97.0
6789,54.0,2018-01-07,2018-03-02,0,disk_141029,100.0,100.0,100.0,62.0,100.0,38.0,11.0,100.0,100.0,72.0,86.0,100.0,88.0,97.0
6790,53.0,2018-01-08,2018-03-02,0,disk_141029,100.0,100.0,100.0,62.0,100.0,38.0,11.0,100.0,100.0,83.0,86.0,100.0,88.0,97.0
6791,52.0,2018-01-09,2018-03-02,0,disk_141029,100.0,100.0,100.0,62.0,100.0,38.0,10.0,100.0,100.0,83.0,86.0,100.0,88.0,97.0
6792,51.0,2018-01-10,2018-03-02,0,disk_141029,100.0,100.0,100.0,62.0,100.0,38.0,11.0,100.0,100.0,84.0,86.0,100.0,88.0,97.0
6793,50.0,2018-01-11,2018-03-02,0,disk_141029,100.0,100.0,100.0,62.0,100.0,38.0,12.0,100.0,100.0,78.0,86.0,100.0,88.0,97.0
6794,49.0,2018-01-12,2018-03-02,0,disk_141029,100.0,100.0,100.0,62.0,100.0,38.0,12.0,100.0,100.0,81.0,86.0,100.0,88.0,97.0
6795,48.0,2018-01-13,2018-03-02,0,disk_141029,100.0,100.0,100.0,61.0,100.0,39.0,11.0,100.0,100.0,81.0,86.0,100.0,88.0,97.0
6796,47.0,2018-01-14,2018-03-02,0,disk_141029,100.0,100.0,100.0,62.0,100.0,38.0,10.0,100.0,100.0,81.0,86.0,100.0,88.0,97.0
6797,46.0,2018-01-15,2018-03-02,0,disk_141029,100.0,100.0,100.0,62.0,100.0,38.0,10.0,100.0,100.0,81.0,86.0,100.0,88.0,97.0
6798,45.0,2018-01-16,2018-03-02,0,disk_141029,100.0,100.0,100.0,61.0,100.0,39.0,9.0,100.0,100.0,80.0,86.0,100.0,88.0,97.0
6799,44.0,2018-01-17,2018-03-02,0,disk_141029,100.0,100.0,100.0,61.0,100.0,39.0,10.0,100.0,100.0,83.0,86.0,100.0,88.0,97.0
6800,43.0,2018-01-18,2018-03-02,0,disk_141029,100.0,100.0,100.0,61.0,100.0,39.0,12.0,100.0,100.0,82.0,86.0,100.0,88.0,97.0
6801,42.0,2018-01-19,2018-03-02,0,disk_141029,100.0,100.0,100.0,62.0,100.0,38.0,11.0,100.0,100.0,76.0,86.0,100.0,88.0,96.0
6802,41.0,2018-01-20,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,13.0,100.0,100.0,74.0,86.0,100.0,88.0,96.0
6803,40.0,2018-01-21,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,12.0,100.0,100.0,84.0,86.0,100.0,88.0,96.0
6804,39.0,2018-01-22,2018-03-02,0,disk_141029,100.0,100.0,100.0,64.0,100.0,36.0,13.0,100.0,100.0,83.0,86.0,100.0,88.0,96.0
6805,38.0,2018-01-23,2018-03-02,0,disk_141029,100.0,100.0,100.0,64.0,100.0,36.0,12.0,100.0,100.0,83.0,86.0,100.0,89.0,96.0
6806,37.0,2018-01-24,2018-03-02,0,disk_141029,100.0,100.0,100.0,64.0,100.0,36.0,12.0,100.0,100.0,77.0,86.0,100.0,89.0,96.0
6807,36.0,2018-01-25,2018-03-02,0,disk_141029,100.0,100.0,100.0,64.0,100.0,36.0,12.0,100.0,100.0,82.0,86.0,100.0,89.0,96.0
6808,35.0,2018-01-26,2018-03-02,0,disk_141029,100.0,100.0,100.0,64.0,100.0,36.0,13.0,100.0,100.0,82.0,86.0,100.0,89.0,96.0
6809,34.0,2018-01-27,2018-03-02,0,disk_141029,100.0,100.0,100.0,64.0,100.0,36.0,13.0,100.0,100.0,83.0,86.0,100.0,89.0,96.0
6810,33.0,2018-01-28,2018-03-02,0,disk_141029,100.0,100.0,100.0,64.0,100.0,36.0,12.0,100.0,100.0,80.0,86.0,100.0,89.0,96.0
6811,32.0,2018-01-29,2018-03-02,0,disk_141029,100.0,100.0,100.0,64.0,100.0,36.0,13.0,100.0,100.0,84.0,86.0,100.0,89.0,96.0
6812,31.0,2018-01-30,2018-03-02,0,disk_141029,100.0,100.0,100.0,64.0,100.0,36.0,12.0,100.0,100.0,82.0,86.0,100.0,89.0,96.0
6813,30.0,2018-01-31,2018-03-02,0,disk_141029,100.0,100.0,100.0,64.0,100.0,36.0,13.0,100.0,100.0,75.0,86.0,100.0,89.0,96.0
6814,29.0,2018-02-01,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,13.0,100.0,100.0,81.0,86.0,100.0,89.0,96.0
6815,28.0,2018-02-02,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,12.0,100.0,100.0,82.0,86.0,100.0,89.0,96.0
6816,27.0,2018-02-03,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,12.0,100.0,100.0,81.0,86.0,100.0,89.0,96.0
6817,26.0,2018-02-04,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,12.0,100.0,100.0,80.0,86.0,100.0,89.0,96.0
6818,25.0,2018-02-05,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,13.0,100.0,100.0,78.0,86.0,100.0,89.0,96.0
6819,24.0,2018-02-06,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,14.0,100.0,100.0,82.0,86.0,100.0,89.0,96.0
6820,23.0,2018-02-07,2018-03-02,0,disk_141029,100.0,100.0,100.0,64.0,100.0,36.0,12.0,100.0,100.0,83.0,86.0,100.0,89.0,96.0
6821,22.0,2018-02-08,2018-03-02,0,disk_141029,100.0,100.0,100.0,64.0,100.0,36.0,12.0,100.0,100.0,71.0,86.0,100.0,89.0,96.0
6822,21.0,2018-02-09,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,11.0,100.0,100.0,78.0,86.0,100.0,89.0,96.0
6823,20.0,2018-02-10,2018-03-02,0,disk_141029,100.0,100.0,100.0,64.0,100.0,36.0,12.0,100.0,100.0,79.0,86.0,100.0,89.0,96.0
6824,19.0,2018-02-11,2018-03-02,0,disk_141029,100.0,100.0,100.0,64.0,100.0,36.0,13.0,100.0,100.0,79.0,86.0,100.0,89.0,96.0
6825,18.0,2018-02-12,2018-03-02,0,disk_141029,100.0,100.0,100.0,64.0,100.0,36.0,12.0,100.0,100.0,79.0,86.0,100.0,89.0,96.0
6826,17.0,2018-02-13,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,12.0,100.0,100.0,79.0,86.0,100.0,89.0,96.0
6827,16.0,2018-02-14,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,11.0,100.0,100.0,76.0,86.0,100.0,89.0,96.0
6828,15.0,2018-02-15,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,12.0,100.0,100.0,73.0,86.0,100.0,89.0,96.0
6829,14.0,2018-02-16,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,12.0,100.0,100.0,83.0,86.0,100.0,89.0,96.0
6830,13.0,2018-02-17,2018-03-02,0,disk_141029,100.0,100.0,100.0,64.0,100.0,36.0,12.0,100.0,100.0,79.0,86.0,100.0,89.0,96.0
6831,12.0,2018-02-18,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,13.0,100.0,100.0,83.0,86.0,100.0,89.0,96.0
6832,11.0,2018-02-19,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,13.0,100.0,100.0,78.0,86.0,100.0,90.0,96.0
6833,10.0,2018-02-20,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,13.0,100.0,100.0,83.0,86.0,100.0,90.0,96.0
6834,9.0,2018-02-21,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,14.0,100.0,100.0,79.0,86.0,100.0,90.0,96.0
6835,8.0,2018-02-22,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,13.0,100.0,100.0,83.0,86.0,100.0,90.0,96.0
6836,7.0,2018-02-23,2018-03-02,0,disk_141029,100.0,100.0,100.0,63.0,100.0,37.0,14.0,100.0,100.0,82.0,86.0,100.0,90.0,96.0
6837,6.0,2018-02-24,2018-03-02,0,disk_141029,100.0,100.0,100.0,62.0,100.0,38.0,13.0,100.0,100.0,81.0,86.0,100.0,90.0,96.0
6838,5.0,2018-02-25,2018-03-02,0,disk_141029,100.0,100.0,100.0,62.0,100.0,38.0,13.0,100.0,100.0,83.0,86.0,100.0,90.0,95.0
6839,4.0,2018-02-26,2018-03-02,0,disk_141029,100.0,100.0,100.0,62.0,100.0,38.0,12.0,100.0,100.0,82.0,86.0,100.0,90.0,95.0
6840,3.0,2018-02-27,2018-03-02,0,disk_141029,100.0,100.0,100.0,62.0,100.0,38.0,13.0,100.0,100.0,82.0,86.0,100.0,90.0,95.0
6841,2.0,2018-02-28,2018-03-02,0,disk_141029,100.0,100.0,100.0,61.0,100.0,39.0,13.0,100.0,100.0,82.0,86.0,100.0,90.0,95.0
6842,1.0,2018-03-01,2018-03-02,0,disk_141029,100.0,100.0,100.0,66.0,100.0,34.0,13.0,100.0,100.0,82.0,86.0,100.0,90.0,95.0
6843,0.0,2018-03-02,2018-03-02,1,disk_141029,100.0,100.0,100.0,65.0,100.0,35.0,12.0,100.0,100.0,69.0,86.0,100.0,90.0,95.0
6844,-1.0,2018-03-03,2018-03-02,0,disk_141029,100.0,100.0,100.0,67.0,100.0,33.0,15.0,100.0,100.0,79.0,88.0,100.0,90.0,95.0
6845,206.0,2018-01-01,2018-07-26,0,disk_141292,100.0,100.0,100.0,60.0,100.0,40.0,14.0,100.0,100.0,77.0,86.0,100.0,92.0,97.0
6846,205.0,2018-01-02,2018-07-26,0,disk_141292,100.0,100.0,100.0,60.0,100.0,40.0,14.0,100.0,100.0,72.0,86.0,100.0,92.0,97.0
6847,204.0,2018-01-03,2018-07-26,0,disk_141292,100.0,100.0,100.0,59.0,100.0,41.0,14.0,100.0,100.0,79.0,86.0,100.0,92.0,97.0
6848,203.0,2018-01-04,2018-07-26,0,disk_141292,100.0,100.0,100.0,60.0,100.0,40.0,22.0,100.0,100.0,84.0,86.0,100.0,92.0,97.0
